sample,outcome,amount,contrast,effect,se,lo,hi,p,N
Q1,any_spend,1000,medical-cash,-0.04648464163822619,0.03821739059745012,-0.12138935079232813,0.028420067515875752,0.22386239694395527,2715
Q1,any_spend,1000,medical-food,-0.05280276816608971,0.038225647095146024,-0.12772365975831407,0.02211812342613463,0.16717321623913206,2715
Q1,any_spend,5000,food-cash,-0.045463120166006926,0.03874497566317137,-0.12140187704770371,0.030475636715689855,0.2406378608962978,2715
Q1,any_spend,5000,medical-cash,-0.1119362824238514,0.03800990480818925,-0.18643432690369816,-0.03743823794400464,0.0032303395877047165,2715
Q1,any_spend,5000,medical-food,-0.06647316225784447,0.039042454680156144,-0.1429949672989878,0.010048642783298853,0.08864544948776903,2715
Q1,any_spend,pooled,food-cash,-0.008881913139011805,0.02186960244900437,-0.05174554629526934,0.033981720017245726,0.6846466977138252,2715
Q1,any_spend,pooled,medical-cash,-0.07773458570768574,0.022163218303853642,-0.12117369536473778,-0.0342954760506337,0.00045256104966440386,2715
Q1,any_spend,pooled,medical-food,-0.06885267256867394,0.02215971157371163,-0.11228490916094414,-0.025420435976403748,0.0018892576388135894,2715
Q1,mpc_10plus,200,food-cash,-0.003967543702642556,0.03974865833551843,-0.0818734824740465,0.07393839506876138,0.9204905726599928,2715
Q1,mpc_10plus,200,medical-cash,-0.11415240388750393,0.04021928886071398,-0.1929807615383163,-0.03532404623669155,0.004536161268357202,2715
Q1,mpc_10plus,200,medical-food,-0.11018486018486137,0.039256515411439034,-0.18712621654982348,-0.03324350381989928,0.005003759180919459,2715
Q1,mpc_10plus,1000,food-cash,-0.0032476351311460892,0.041505327966894816,-0.084596583112783,0.07810131285049081,0.9376321943811357,2715
Q1,mpc_10plus,1000,medical-cash,-0.05869169510807852,0.04104993671228177,-0.13914809263179934,0.02176470241564231,0.15278495073160367,2715
Q1,mpc_10plus,1000,medical-food,-0.05544405997693243,0.041197629726538176,-0.13618993048936395,0.02530181053549911,0.1783647555363912,2715
Q1,mpc_10plus,5000,food-cash,-0.05678173929447304,0.04211142630864476,-0.1393186181970293,0.025755139608083205,0.17753974842756626,2715
Q1,mpc_10plus,5000,medical-cash,-0.060058120762028544,0.04054121540712616,-0.13951744284947615,0.019401201325419073,0.1384976219206597,2715
Q1,mpc_10plus,5000,medical-food,-0.003276381467555496,0.040762941248859715,-0.08317027821924272,0.07661751528413172,0.9359378377727272,2715
Q1,mpc_10plus,pooled,food-cash,-0.021332306042753896,0.023748731696805525,-0.06787896484699753,0.025214352761489738,0.3690521074019363,2715
Q1,mpc_10plus,pooled,medical-cash,-0.077634073252537,0.023443261640799778,-0.12358202174865393,-0.03168612475642007,0.0009277301780014147,2715
Q1,mpc_10plus,pooled,medical-food,-0.056301767209783096,0.023333181134245255,-0.10203396187765323,-0.010569572541912951,0.015824050106919615,2715
Q1,mpc_25plus,200,food-cash,-0.03028856671240806,0.03777072234775791,-0.10431782218407573,0.043740688759259606,0.4226073682517346,2715
Q1,mpc_25plus,200,medical-cash,-0.09787563429947588,0.03727681924290428,-0.1709368574737779,-0.024814411125173838,0.008648537150144051,2715
Q1,mpc_25plus,200,medical-food,-0.06758706758706781,0.035913220674296024,-0.1379756866775273,0.002801551503391675,0.05984211681599165,2715
Q1,mpc_25plus,1000,food-cash,-0.08154516574748844,0.03850173380405113,-0.15700717734577696,-0.006083154149199896,0.03417838148503879,2715
Q1,mpc_25plus,1000,medical-cash,-0.13836177474402836,0.03689560914116138,-0.21067583984837146,-0.06604770963968526,0.00017677264510792745,2715
Q1,mpc_25plus,1000,medical-food,-0.05681660899653992,0.03562165647565296,-0.12663377275847773,0.013000554765397888,0.11071181569787795,2715
Q1,mpc_25plus,5000,food-cash,-0.019203923787964934,0.037176059920962304,-0.09206766232015401,0.05365981474422415,0.6054584937320298,2715
Q1,mpc_25plus,5000,medical-cash,-0.04669034549564169,0.03521124866938884,-0.11570312473832771,0.022322433747044332,0.18483753602442843,2715
Q1,mpc_25plus,5000,medical-food,-0.027486421707676748,0.034961355659418825,-0.09600941965083323,0.04103657623547974,0.43175361185359684,2715
Q1,mpc_25plus,pooled,food-cash,-0.043679218749287145,0.02183542077511372,-0.08647585705578771,-0.0008825804427865791,0.04545885232121326,2715
Q1,mpc_25plus,pooled,medical-cash,-0.09430925151304864,0.02105727443485477,-0.13558075101794,-0.05303775200815727,7.509837880276895e-06,2715
Q1,mpc_25plus,pooled,medical-food,-0.050630032763761504,0.020496498939018004,-0.09080243249340023,-0.010457633034122789,0.013504524684198521,2715
Q1,mpc_50plus,200,food-cash,-0.030199073245431272,0.030621877950259127,-0.09021685116692038,0.02981870467605783,0.3240385488064196,2715
