domain,encoded_predictor,context,row_type,standardized_coef,lo,p10,p25,p50,p75,p90,hi,pooled_coef,fixed_display_subset,bootstrap_B
expectations,q15_fut_self,cash-food,difference,0.0022777095,-0.03526200139895081,-0.022773484885692596,-0.010092661483213305,0.0034442925825715065,0.015725150238722563,0.02841705847531558,0.04180111391469833,-0.0048606945,False,300
expectations,q15_fut_self,cash-medical,difference,0.0039391834,-0.027866570744663477,-0.017143761925399303,-0.007427948177792132,0.004022522596642375,0.014840940712019801,0.0245963964611292,0.03640707936137913,-0.0048606945,False,300
expectations,q15_fut_self,food-medical,difference,0.0016614739,-0.03219987759366631,-0.020602175593376158,-0.009019352495670319,0.00044995383359491825,0.01159553905017674,0.02133115455508233,0.02949495040811593,-0.0048606945,False,300
expectations,q17a_fut_econ,cash,form,-0.0032382011,-0.029207551293075083,-0.019125350937247276,-0.011575618293136358,-0.0033775923075154424,0.005338708404451609,0.015513766743242743,0.022720343945547866,-0.0055627017,False,300
expectations,q17a_fut_econ,food,form,0.0045569995,-0.02056835531257093,-0.011297570168972015,-0.005166492075659335,0.003471383242867887,0.012712311930954456,0.02105612140148878,0.03279609000310294,-0.0055627017,False,300
expectations,q17a_fut_econ,medical,form,-0.019480497,-0.04329710686579347,-0.03639687709510326,-0.029993286356329918,-0.020390352234244347,-0.011530597228556871,-0.004404408251866689,0.005671295535284999,-0.0055627017,False,300
expectations,q17a_fut_econ,cash-food,difference,-0.0077952007,-0.04020150760188699,-0.03218959346413612,-0.018053269013762474,-0.007521036546677351,0.003452893579378724,0.013686096481978896,0.02651392384432256,-0.0055627017,False,300
expectations,q17a_fut_econ,cash-medical,difference,0.016242296,-0.0203854673076421,-0.008590680081397295,0.005058841314166784,0.017896966077387333,0.02970502758398652,0.04105455167591573,0.05064214430749416,-0.0055627017,False,300
expectations,q17a_fut_econ,food-medical,difference,0.024037495,-0.011350235622376203,0.0023270186968147757,0.012946400325745344,0.023586343973875046,0.03623763658106327,0.04861714392900467,0.06331859603524208,-0.0055627017,False,300
expectations,q17b_fut_job,cash,form,-0.013297463,-0.04033058537170291,-0.029453444480895995,-0.021518900524824858,-0.012589721940457821,-0.004061231040395796,0.004321508528664716,0.014594527380540963,-0.012811091,True,300
expectations,q17b_fut_job,food,form,-0.015607756,-0.041347870137542486,-0.032723572477698325,-0.02387604210525751,-0.015126870479434729,-0.0064195923041552305,0.001377343526110062,0.010755805671215026,-0.012811091,True,300
expectations,q17b_fut_job,medical,form,0.0046833167,-0.016289743361994624,-0.009132911544293165,-0.0019042544008698314,0.004932001233100891,0.011263921158388257,0.018470137007534505,0.02546359892003237,-0.012811091,True,300
expectations,q17b_fut_job,cash-food,difference,0.0023102928,-0.03405143031850457,-0.0219738082960248,-0.010117018595337868,0.0024949819780886173,0.014897945802658796,0.027134909480810182,0.04059688383713362,-0.012811091,True,300
expectations,q17b_fut_job,cash-medical,difference,-0.01798078,-0.055325068160891534,-0.04011472016572952,-0.029389506205916405,-0.017598182894289494,-0.005601060343906283,0.006865798169747001,0.014952279394492495,-0.012811091,True,300
expectations,q17b_fut_job,food-medical,difference,-0.020291071,-0.051208020001649854,-0.04186861701309681,-0.03213051240891218,-0.02037955354899168,-0.007777502876706421,0.0011005150619894355,0.011940257064998142,-0.012811091,True,300
expectations,q17c_fut_price,cash,form,-0.021861268,-0.04344803746789694,-0.03679397404193878,-0.02804454881697893,-0.02011100109666586,-0.011381367454305291,-0.004835992399603126,0.002353911509271694,-0.0010242525,False,300
expectations,q17c_fut_price,food,form,0.00042697505,-0.025233820267021655,-0.01726165246218443,-0.009493772871792316,-0.0009878588316496462,0.008062665117904544,0.015533439815044405,0.020646001351997248,-0.0010242525,False,300
expectations,q17c_fut_price,medical,form,0.016123822,-0.007825345103628933,0.0017914910335093744,0.008034154307097197,0.015867138281464577,0.023856901563704014,0.0313961498439312,0.03964562704786653,-0.0010242525,False,300
expectations,q17c_fut_price,cash-food,difference,-0.022288242,-0.051567093655467036,-0.042365143075585365,-0.03163654636591673,-0.019700326956808567,-0.0062775114784017205,0.0037080576643347793,0.014884100435301657,-0.0010242525,False,300
expectations,q17c_fut_price,cash-medical,difference,-0.03798509,-0.07407976500689983,-0.05691952109336853,-0.04703561216592789,-0.034880027174949646,-0.024073181673884392,-0.014946172479540108,-0.004934546700678775,-0.0010242525,False,300
expectations,q17c_fut_price,food-medical,difference,-0.015696848,-0.04692432750016451,-0.03993490785360336,-0.028451019432395697,-0.01662538666278124,-0.003938028123229742,0.0036936195567250367,0.014710935181938098,-0.0010242525,False,300
