kind,model,assumed_reliability,observed_r2,observed_lo,observed_hi,conditional_latent_r2,conditional_lo,conditional_hi,interpretation
reliability_scenario,ALL,0.33,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.14608373964736848,0.12255884948440635,0.16824793669065818,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.34,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.1417871590695047,0.11895417744074734,0.16329946796446235,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.35,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.1377360973818046,0.115555486656726,0.15863376887976344,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.36,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.13391009467675447,0.11234561202737249,0.15422727529977,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.37,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.13029090292873405,0.1093092441347408,0.1500589705619384,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.38,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.12686219495692527,0.10643268507856342,0.14611005028399263,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.39,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.12360931816315794,0.10370364187142075,0.14236363873824923,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.4,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.120519085209079,0.10111105082463524,0.138804547769793,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.41,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.11757959532593074,0.09864492763379049,0.13541907099492,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.42,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.11478008115150382,0.096296238880605,0.13219480739980288,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.43,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.11211077693867814,0.09405679146477697,0.12912050955329582,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.44,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.10956280473552636,0.09191913711330477,0.12618595251799364,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.45,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.10712807574140355,0.089876489621898,0.123381820239816,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.46,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.10479920452963391,0.08792265289098716,0.12069960675634174,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.47,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.10256943422049278,0.08605195814862575,0.11813153001684512,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.48,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.10043257100756584,0.08425920902052937,0.11567045647482752,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.49,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.09838292670128898,0.08253963332623285,0.11330983491411674,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.5,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.0964152681672632,0.0808888406597082,0.1110436382158344,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.51,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.09452477271300314,0.07930278496049822,0.10886631197630824,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.52,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.09270698862236847,0.07777773140356557,0.10677272905368693,"fold-bootstrap interval transformed; reliability assumed, not estimated"
